frame_no,timestamp,size_px-green,position_px_x-green,position_px_y-green,rx-green,ry-green,vx-green,vy-green,ax-green,ay-green,size_px-hotpink,position_px_x-hotpink,position_px_y-hotpink,rx-hotpink,ry-hotpink,vx-hotpink,vy-hotpink,ax-hotpink,ay-hotpink,size_px-lightorange,position_px_x-lightorange,position_px_y-lightorange,rx-lightorange,ry-lightorange,vx-lightorange,vy-lightorange,ax-lightorange,ay-lightorange,size_px-yellowneon,position_px_x-yellowneon,position_px_y-yellowneon,rx-yellowneon,ry-yellowneon,vx-yellowneon,vy-yellowneon,ax-yellowneon,ay-yellowneon
64,2181.4,17,617,589,43.69317115,41.7103368,-0.164931876,0,-10.05682172,0,10,537,582,38.02793015,41.21462821,103.4570787,123.9333209,144.9088952,186.0008337,,,,,,,,,,16,215,115,15.22533516,8.143783925,0,0.164931876,0,10.05682172
65,2217.5,17,617,589,43.69317115,41.7103368,-0.424456544,0,-6.191926237,0,11,588,643,41.63952129,45.53437447,112.7298873,136.3774999,220.3756679,286.5493391,,,,,,,,,,17,215,116,15.22533516,8.214599437,0,0.214668121,0,-4.403448637
66,2244.6,17,616,588,43.62235563,41.63952129,0.35514015,0.707453325,7.081558321,0.028241509,11,643,708,45.53437447,50.13738277,117.1132084,141.5330695,153.0901586,217.6714287,,,,,,,,,,17,214,115,15.15451965,8.143783925,0.357967125,0.002826975,21.21643345,14.13487513
67,2284.8,17,616,589,43.62235563,41.7103368,-0.329012713,0,6.883111145,0,11,699,777,49.50004316,55.02365313,107.9546086,144.599738,-57.91605235,213.7364408,,,,,,,,,,16,215,116,15.22533516,8.214599437,0.384891191,0.713903904,7.444703895,0.56159275
68,2315,17,616,589,43.62235563,41.7103368,-0.362783623,0,7.457011782,0,12,758,850,53.67815839,60.19318553,,,,,,,,,,,,,,16,215,116,15.22533516,8.214599437,0,0,0,0
69,2344.5,17,617,589,43.69317115,41.7103368,0.356197094,0.356197094,-7.060398286,-7.060398286,11,819,923,57.99790465,65.36271794,,,,,,,,,,,,,,16,216,116,15.29615068,8.214599437,1.061565869,0.705368776,-7.130372501,-0.069974215
70,2380.4,17,616,589,43.62235563,41.7103368,0,0,0,0,13,841,986,59.55584592,69.82409522,,,,,,,,,,,,,,17,216,117,15.29615068,8.28541495,0.378334975,0.031173765,-7.58186323,-14.84465005
71,2412.3,17,616,589,43.62235563,41.7103368,,,,,,,,,,,,,,,,,,,,,,,16,215,116,15.22533516,8.214599437,,,,
72,2445.4,17,617,589,43.69317115,41.7103368,,,,,,,,,,,,,,,,,,,,,,,17,217,117,15.36696619,8.28541495,,,,
73,2480.2,17,616,589,43.62235563,41.7103368,,,,,,,,,,,,,,,,,,,,,,,17,216,116,15.29615068,8.214599437,,,,
