frame_no,timestamp,size_px-darkorange,position_px_x-darkorange,position_px_y-darkorange,rx-darkorange,ry-darkorange,vx-darkorange,vy-darkorange,ax-darkorange,ay-darkorange,size_px-green,position_px_x-green,position_px_y-green,rx-green,ry-green,vx-green,vy-green,ax-green,ay-green,size_px-lightorange,position_px_x-lightorange,position_px_y-lightorange,rx-lightorange,ry-lightorange,vx-lightorange,vy-lightorange,ax-lightorange,ay-lightorange
123,4484.7,10,627,615,56.3555295,55.27695477,-17.31541633,-18.1757696,101.4492761,120.0314202,11,503,482,45.21025731,43.32275154,40.18244838,39.67775604,-92.19833826,-102.2619941,,,,,,,,,
124,4513.1,10,619,605,55.63647968,54.3781425,-6.279541372,-7.175204878,305.8390634,377.8070206,11,521,499,46.82811941,44.85073241,28.31011947,26.50979534,-332.6098833,-368.6163659,,,,,,,,,
125,4545.1,10,610,597,54.82754863,53.65909268,3.850851148,5.180467599,535.322449,598.7647608,10,537,516,48.26621904,46.37871327,17.82974362,15.15598459,-537.0743437,-627.64365,,,,,,,,,
126,4577.3,12,614,602,55.18707354,54.10849881,12.82945977,16.27609415,549.6279613,624.0693087,10,540,518,48.53586272,46.55847572,10.47891795,5.235345005,-549.3465955,-641.6345727,,,,,,,,,
127,4613,12,629,618,56.53529195,55.54659845,23.05380037,27.82351459,281.4150255,322.8680439,9,534,508,47.99657536,45.65966345,-0.991517899,-7.155116232,-254.0094835,-305.3558377,,,,,,,,,
128,4645,12,644,636,57.88351036,57.16446054,34.44174902,41.03360671,77.10793887,119.0158019,10,527,498,47.36740677,44.76085118,-12.32325543,-20.74775988,-66.58930092,-91.15003314,,,,,,,,,
129,4677.5,11,659,655,59.23172877,58.87220386,40.36918604,47.30863116,0.067173927,-4.657392305,10,521,488,46.82811941,43.86203891,-17.11345927,-26.72544933,-1.399456822,3.694566011,,,,,,,,,
130,4744.8,12,690,690,62.01804681,62.01804681,40.83098795,48.64314607,-11.65497128,-6.94040395,10,508,468,45.65966345,42.06441436,-17.31186962,-27.53139185,6.356194863,-3.84409579,,,,,,,,,
131,4778.9,12,703,709,63.18650277,63.72579013,42.62997671,48.71817665,45.19568597,-4.235070795,10,502,458,45.12037609,41.16560209,-17.66081068,-27.20122652,-13.13519871,-5.242299037,,,,,,,,,
132,4813.3,12,720,726,64.71448363,65.253771,40.46243235,47.93811485,1.306114879,13.92813884,10,495,448,44.4912075,40.26678982,-17.15267188,-27.30715884,0.821951605,-12.26171641,,,,,,,,,
133,4845.3,12,735,744,66.06270204,66.87163309,40.29068202,48.26199336,0.902614536,-0.644724669,10,489,437,43.95192013,39.27809632,-17.26244928,-27.02261368,-5.372705574,13.96903449,,,,,,,,,
134,4877.1,13,752,762,67.5906829,68.48949518,42.13185589,48.40356194,-55.3407128,-2.172560698,10,482,428,43.32275154,38.46916527,-17.21471645,-28.03204559,22.22062081,-11.67865962,,,,,,,,,
135,4913.1,12,765,780,68.75913886,70.10735727,41.38503301,48.58454453,17.18287618,-0.973636216,10,476,417,42.78346418,37.48047177,-17.09456197,-27.89112742,0.342575706,0.558939309,,,,,,,,,
136,4947.8,13,781,799,70.19723849,71.81510059,41.75269957,48.42336071,27.62455716,3.793355992,10,469,407,42.15429559,36.5816595,-17.01175122,-27.86197662,10.26437504,-30.34684793,,,,,,,,,
137,4977.6,12,796,816,71.5454569,73.34308145,40.86717246,48.48892387,30.17288327,3.871305486,9,464,396,41.70488945,35.592966,-16.61553427,-28.28161746,-10.29659723,6.712055114,,,,,,,,,
138,5013.1,13,812,834,72.98355654,74.96094354,42.65012013,48.03941107,8.118866354,-9.929033024,10,457,386,41.07572086,34.69415372,-16.6123458,-28.28346172,9.301747544,-8.40562543,,,,,,,,,
139,5045.8,12,828,852,74.42165618,76.57880563,43.12901899,48.32946821,0.463594268,-5.709529407,9,451,375,40.5364335,33.70546022,-16.77302118,-29.39559999,-5.392333329,-0.951588235,,,,,,,,,
140,5077.3,12,843,870,75.76987459,78.19666772,42.07316543,47.67243725,-5.980446437,-20.25017456,9,445,365,39.99714613,32.80664795,-16.59741558,-28.15531619,10.6600613,-4.178428678,,,,,,,,,
141,5113.3,12,860,887,77.29785545,79.72464858,43.00226662,47.31619175,-1.089994424,-4.506482321,9,439,354,39.45785877,31.81795445,-16.82453333,-29.25654267,-13.53702752,-11.01714794,,,,,,,,,
142,5177,12,891,922,80.08417349,82.87049154,42.03845888,46.65304952,-17.08798619,-19.84563362,9,426,332,38.28940282,29.84056745,-16.55312987,-28.99881225,8.744335004,7.00018193,,,,,,,,,
143,5213.2,12,906,940,81.4323919,84.48835363,42.07316543,45.59236702,5.980446437,-10.36160211,9,421,322,37.83999668,28.94175518,-17.11743314,-29.1953513,-18.31300547,-11.12745966,,,,,,,,,
144,5245.2,13,923,956,82.96037277,85.92645327,42.07524566,46.39979317,-12.96642641,-9.388871488,9,413,310,37.12094686,27.86318045,-16.85983228,-29.83347481,13.00178939,2.269124622,,,,,,,,,
