frame_no,timestamp,size_px-darkorange,position_px_x-darkorange,position_px_y-darkorange,rx-darkorange,ry-darkorange,vx-darkorange,vy-darkorange,ax-darkorange,ay-darkorange,size_px-green,position_px_x-green,position_px_y-green,rx-green,ry-green,vx-green,vy-green,ax-green,ay-green,size_px-lightorange,position_px_x-lightorange,position_px_y-lightorange,rx-lightorange,ry-lightorange,vx-lightorange,vy-lightorange,ax-lightorange,ay-lightorange
89,3151,9,689,450,61.92816559,40.44655227,-43.90432024,20.16700297,14.37727674,10.53799156,9,625,654,56.17576704,58.78232263,-31.36533421,-30.46918181,-2.494199187,-2.422936353,,,,,,,,,
90,3182.4,9,673,458,60.49006595,41.16560209,-44.20035189,19.79114523,-1.408625415,-0.447931094,9,613,643,55.09719231,57.79362913,-31.44588824,-30.93319545,1.514714358,-6.259247659,,,,,,,,,
91,3221.2,10,657,466,59.05196631,41.88465191,-43.44902195,20.01772191,-23.4978906,11.39441572,9,601,631,54.01861759,56.7150544,-30.5701744,-29.79470938,-19.37545365,-20.66165398,,,,,,,,,
92,3250.9,10,641,473,57.61386668,42.5138205,-42.16909019,16.47047831,20.3620635,-84.54248915,9,590,620,53.02992409,55.7263609,-32.87242783,-27.37940951,-27.67784526,64.28023968,,,,,,,,,
93,3314.3,10,608,487,54.64778618,43.77215768,-37.79359798,4.579916854,98.55424959,-230.1999594,9,567,597,50.96265586,53.65909268,-36.67656676,-15.62858853,-80.82750463,238.3230372,,,,,,,,,
94,3351.1,10,592,496,53.20968654,44.58108872,-34.83118245,-4.757571297,156.1821015,-392.8461971,9,555,586,49.88408113,52.67039918,-40.85359452,-6.889964794,-138.9528006,373.3136107,,,,,,,,,
95,3383,9,581,489,52.22099304,43.95192013,-31.74971481,-10.26887314,137.387753,-320.2925063,9,539,586,48.4459815,52.67039918,-42.08897482,-0.056132285,-111.8610947,349.3954185,,,,,,,,,
96,3415.7,9,571,479,51.32218077,43.05310786,-28.08197151,-16.72993844,92.99656822,-190.1127682,9,521,593,46.82811941,53.29956777,-43.56746847,6.248502614,-55.08771641,193.1777743,,,,,,,,,
97,3450.8,10,562,469,50.51324972,42.15429559,-25.70477643,-26.6103666,26.89525098,-45.52482199,9,502,599,45.12037609,53.83885513,-48.25582718,14.43422931,-9.537323043,54.45357299,,,,,,,,,
98,3484.6,10,553,459,49.70431868,41.25548332,-24.83984245,-27.96056095,-1.366643435,-27.96906477,9,485,606,43.59239522,54.46802372,-48.68721666,17.52557621,-18.02555564,-3.298794497,,,,,,,,,
99,3520.2,9,544,448,48.89538763,40.26678982,-24.25560456,-28.0084044,-19.76466486,-25.74303971,9,467,612,41.97453313,55.00731109,-47.8964695,17.0573747,-27.7639781,13.69059098,,,,,,,,,
100,3550.4,9,535,437,48.08645659,39.27809632,-24.41290885,-29.0311962,-0.954134894,-3.086214101,9,448,618,40.26678982,55.54659845,-48.5336828,17.37421098,3.957892893,4.582203379,,,,,,,,,
101,3614.4,9,517,416,46.4685945,37.39059054,-24.43505783,-28.97512991,7.603694516,12.33626106,9,413,631,37.12094686,56.7150544,-47.91976441,17.23277662,29.85070577,-1.212755431,,,,,,,,,
102,3650.4,9,507,405,45.56978222,36.40189704,-25.31575874,-29.14661936,3.479654482,8.258938952,9,395,638,35.50308477,57.344223,-49.01614029,17.44645515,10.56473409,-7.713932828,,,,,,,,,
103,3682.6,9,499,394,44.85073241,35.41320354,-24.86925592,-28.96578352,-5.949754235,4.075815894,9,377,644,33.88522268,57.88351036,-48.9339821,17.33568531,-10.01385801,-5.165042555,,,,,,,,,
104,3719.1,8,489,383,43.95192013,34.42451004,-25.24801353,-29.26437987,-23.13293416,-17.86157067,9,359,651,32.26736059,58.51267895,-49.18480503,17.54208787,-54.01576046,7.121279809,,,,,,,,,
105,3750.5,8,479,373,43.05310786,33.52569777,-24.70454839,-29.197264,8.732340536,-9.270819911,9,341,657,30.6494985,59.05196631,-48.96126188,17.51853798,-9.468262349,9.15414938,,,,,,,,,
106,3782.6,8,471,362,42.33405804,32.53700427,-25.19198605,-29.24159871,-0.504848408,-9.592119756,9,322,663,28.94175518,59.59125368,-49.03350081,17.54531947,8.023483631,9.357725852,,,,,,,,,
107,3814.6,8,461,351,41.43524577,31.54831077,-25.35700205,-29.9231284,20.85045207,4.065789867,9,304,670,27.32389309,60.22042227,-50.23306075,17.94576681,32.06276094,1.33272922,,,,,,,,,
108,3850.5,8,452,340,40.62631472,30.55961727,-24.77015411,-30.27463281,-10.04445504,-12.27655616,9,286,677,25.706031,60.84959086,-49.98077666,17.87131762,-10.92203326,-2.098556609,,,,,,,,,
109,3882.4,8,443,329,39.81738368,29.57092377,-25.14205368,-30.07798029,1.505497172,-7.16903415,9,268,683,24.08816891,61.38887822,-48.48824639,17.95860977,2.903458831,-1.075355123,,,,,,,,,
110,3914.4,7,434,318,39.00845263,28.58223027,-24.72846417,-30.1240599,-8.254502668,-8.092473172,9,250,690,22.47030682,62.01804681,-48.56036153,17.53703568,1.458265466,-9.523733721,,,,,,,,,
111,3946.6,8,425,307,38.19952159,27.59353677,-25.14952705,-31.07832604,2.149076542,-4.449629845,9,232,696,20.85244473,62.55733418,-49.42472929,17.82734493,22.49429896,1.183412193,,,,,,,,,
112,3982.8,8,415,295,37.30070932,26.51496204,-24.72665614,-30.57614427,6.769354256,-2.754551067,9,214,703,19.23458263,63.18650277,-48.56211149,17.53226925,-4.374875224,-7.417483919,,,,,,,,,
113,4014.5,8,406,284,36.49177827,25.52626854,-25.16679397,-30.55967839,-0.503335376,-0.611192957,9,196,709,17.61672054,63.72579013,-48.5359598,17.52777318,-0.970718225,9.338668852,,,,,,,,,
114,4047.1,7,397,272,35.68284722,24.44769382,-25.11696091,-30.94499827,-1.500994165,7.102918817,9,178,716,15.99885845,64.35495872,-48.43985319,17.4894835,-2.894774461,-7.907022834,,,,,,,,,
115,4082.3,8,388,261,34.87391618,23.45900032,-24.20684927,-30.374407,3.679025082,6.809571654,9,160,722,14.38099636,64.89424609,-47.57830248,17.15821186,24.1499307,-0.101257571,,,,,,,,,
116,4114.4,8,378,250,33.97510391,22.47030682,-25.15427963,-30.9923191,0.753872632,-8.050282745,9,142,729,12.76313427,65.52341468,-48.06398831,17.5195059,10.41959673,-9.504179963,,,,,,,,,
117,4147,8,369,238,33.16617286,21.39173209,-24.75403086,-30.60554091,8.766861084,-0.306975568,9,124,735,11.14527218,66.06270204,-48.15826802,17.10309639,8.532115061,0.171545171,,,,,,,,,
118,4187.1,8,360,226,32.35724182,20.31315736,-24.74519778,-31.05460514,-13.95285171,-19.79045226,9,106,742,9.52741009,66.69187063,-47.68770775,17.04201487,-26.23781755,-2.11624229,,,,,,,,,
119,4214.6,9,350,215,31.45842954,19.32446386,-24.67988126,-31.41132823,8.715156656,-0.31317298,9,89,748,7.999429227,67.23115799,-47.11654429,17.0518639,8.49146167,0.170008189,,,,,,,,,
120,4246.8,8,342,204,30.73937972,18.33577036,-24.71573761,-31.45508595,-7.999461225,-16.71797514,9,71,754,6.381567136,67.77044536,-46.74220735,17.0775698,19.84585436,-0.68310006,,,,,,,,,
