frame_no,timestamp,size_px-green,position_px_x-green,position_px_y-green,rx-green,ry-green,vx-green,vy-green,ax-green,ay-green,size_px-hotpink,position_px_x-hotpink,position_px_y-hotpink,rx-hotpink,ry-hotpink,vx-hotpink,vy-hotpink,ax-hotpink,ay-hotpink,size_px-lightorange,position_px_x-lightorange,position_px_y-lightorange,rx-lightorange,ry-lightorange,vx-lightorange,vy-lightorange,ax-lightorange,ay-lightorange,size_px-yellowneon,position_px_x-yellowneon,position_px_y-yellowneon,rx-yellowneon,ry-yellowneon,vx-yellowneon,vy-yellowneon,ax-yellowneon,ay-yellowneon
30,1184.2,11,573,397,40.57728860025479,28.113758419373738,,,,,,,,,,,,,,,,,,,,,,,23,555,386,39.30260937721014,27.334787783068673,0.4439181373787363,-0.41598451308789736,5.284739730699242,-20.006514694789985
31,1216.3,7,569,402,40.29402655068931,28.467835981330587,2.3928810255738258,-0.5018131429714107,-62.02072298975048,24.19936533770218,,,,,,,,,,,,,,,,,,,22,555,384,39.30260937721014,27.193156758285934,-0.15758899021686862,0.8874415966595862,3.1517798043373717,10.577373023356216
32,1248.5,8,572,397,40.50647308786342,28.113758419373738,,,,,,,,,,,,,,,,,,,,,,,21,555,384,39.30260937721014,27.193156758285934,0.0,0.0,0.0,0.0
33,1284.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,556,384,39.37342488960151,27.193156758285934,0.0007074476762367187,-0.7085090245253491,-14.148953524749233,14.156024466040956
34,1316.3,7,568,403,40.22321103829794,28.538651493721957,1.7737553569883997,-3.1921925513887985,49.638209618041955,-78.00695350604992,,,,,,,,,,,,,,,,,,,23,555,386,39.30260937721014,27.334787783068673,0.3546092986000997,-0.0014177279758021766,7.092185972001993,-28.35455951606398
35,1349.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,555,384,39.30260937721014,27.193156758285934,0.0,0.3581750128249568,0.0,7.127860951740432
36,1384.3,11,574,395,40.64810411264616,27.972127394591,,,,,,,,,,,,,,,,,,,,,,,22,555,384,39.30260937721014,27.193156758285934,-0.35495632535956273,0.35004349427458,7.04278423332466,6.993876009482124
37,1416.2,10,574,393,40.64810411264616,27.83049636980826,2.835990145706768,-3.9333076143265315,-28.372247881938474,63.16981510889809,,,,,,,,,,,,,,,,,,,22,556,384,39.37342488960151,27.193156758285934,0.01932637941698581,-0.3786567424845783,-13.80455672641868,20.802226893265658
38,1448.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,555,385,39.30260937721014,27.263972270677304,0.0,-0.34380588144007274,0.0,-21.252225021459324
39,1485.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,555,385,39.30260937721014,27.263972270677304,0.0,-0.3711196975553858,0.0,-21.302669498171927
40,1518.9,7,576,392,40.7897351374289,27.75968085741689,,,,,,,,,,,,,,,,,,,,,,,22,555,385,39.30260937721014,27.263972270677304,-0.33528291918311337,0.33528291918311337,6.898825497594938,-6.898825497594938
41,1548.8,7,565,405,40.01076450112384,28.680282518504693,,,,,,,,,,,,,,,,,,,,,,,22,555,383,39.30260937721014,27.122341245894564,0.0,0.009904386201222588,0.0,28.298246289214227
42,1584.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,555,383,39.30260937721014,27.122341245894564,0.35265556371605883,0.3412337068787417,7.109991203952795,35.66463329724708
43,1616.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,555,385,39.30260937721014,27.263972270677304,0.0,0.0,0.0,0.0
44,1648.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,555,385,39.30260937721014,27.263972270677304,-0.3530156822866615,0.7117079758169518,-7.081558320695314,-14.219939576762286
45,1684.3,7,575,393,40.71891962503753,27.83049636980826,,,,,,,,,,,,,,,,,,,,,,,22,556,386,39.37342488960151,27.334787783068673,-0.35407756195684925,1.0622326858705478,-21.24465371741095,-21.24465371741095
46,1716.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,555,385,39.30260937721014,27.263972270677304,0.0,-0.7053337887586633,0.0,-14.050473879654636
47,1748.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,554,385,39.23179386481877,27.263972270677304,-0.024559417882882913,-0.3354127314096825,13.644121046045543,-6.701553075118537
48,1784.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,554,386,39.23179386481877,27.334787783068673,-0.7092157656369839,0.0,14.141889643808259,0.0
49,1816.9,7,549,407,38.87771630286192,28.821913543287433,,,,,,,,,,,,,,,,,,,,,,,21,555,383,39.30260937721014,27.122341245894564,0.0,-0.3438058814400682,0.0,21.252225021459306
50,1852.3,10,202,3,14.304733503056664,0.21244653717410886,,,,,,,,,,,,,,,,,,,,,,,21,555,384,39.30260937721014,27.193156758285934,-0.04417039042745179,-0.7056653318867855,-14.022346167445136,-0.43928782125760074
51,1884.6,13,216,14,15.296150676535838,0.9914171734791747,,,,,,,,,,,,,,,,,,,,,,,23,554,386,39.23179386481877,27.334787783068673,0.0,0.0,0.0,0.0
52,1916.3,13,232,37,16.429198874797752,2.620173958480676,6.05635085150228,-6.230997926755926,4665.926889850888,5178.430419718975,,,,,,,,,,,,,,,,,,,22,555,384,39.30260937721014,27.193156758285934,-0.7028550734079348,1.0606752993632866,-14.141953187282407,7.006953666737
53,1949.7,12,252,67,17.845509122625145,4.744639330221764,124.18880103783748,144.59414188405265,1803.611264861108,2013.6014037372227,,,,,,,,,,,,,,,,,,,21,554,383,39.23179386481877,27.122341245894564,-0.3663071847404113,-0.011027178697400166,7.4076275983905315,14.702904929869193
54,1984.2,8,276,101,19.545081420018015,7.152366751528332,122.36619273124202,137.97859187152474,1600.5270182234,1528.5475581754133,,,,,,,,,,,,,,,,,,,23,554,386,39.23179386481877,27.334787783068673,0.35178232357357375,0.0,7.063902079790628,0.0
55,2016.6,9,572,396,40.50647308786342,28.04294290698237,,,,,17,200,1,14.163102478273924,0.07081551239136961,,,,,,,,,,,,,,22,553,386,39.1609783524274,27.334787783068673,-0.3556511401667819,0.7070913239943493,21.065261925889647,-14.05748159034493
56,2048.6,9,550,408,38.94853181525329,28.892729055678803,106.98044709120883,122.11636508872331,-2151.606289059868,-2468.1570517721952,18,234,45,16.57082989958049,3.1866980576116326,,,,,,,,,,,,,,21,554,384,39.23179386481877,27.193156758285934,0.0,0.3601746238968418,0.0,-7.196296181755088
57,2084.5,8,563,405,39.8691334763411,28.680282518504693,,,,,18,273,100,19.332634882843905,7.081551239136962,,,,,,,,,,,,,,22,555,386,39.30260937721014,27.334787783068673,-0.0028269750265259223,0.0,-14.134875132634091,0.0
58,2117.2,,,,,,,,,,18,315,162,22.30688640328143,11.472113007401878,91.28876013205114,131.47602882350623,205.4996747698367,360.6968535969486,,,,,,,,,,22,554,386,39.23179386481877,27.334787783068673,0.349322058534361,-0.35997692535633746,-7.049890182328147,-7.156598913644887
59,2148.7,12,549,406,38.87771630286192,28.751098030896063,7.678063618224285,-4.069537703853875,167.54268320602907,-53.039807220358725,17,360,228,25.49358446089306,16.145936825232273,95.61675169891184,139.92457113418317,129.43745240743286,209.02390375081134,,,,,,,,,,21,554,384,39.23179386481877,27.193156758285934,0.0,0.0,0.0,0.0
60,2184.4,,,,,,,,,,17,408,298,28.892729055678803,21.103022692628144,103.13971023968239,151.6968934109418,149.010447907243,227.0635396681797,,,,,,,,,,22,554,386,39.23179386481877,27.334787783068673,-0.3544319939507997,-0.3544319939507997,7.095735614630619,-7.095735614630619
61,2216.3,7,573,397,40.57728860025479,28.113758419373738,,,,,16,457,371,32.362689162855915,26.27255509719813,108.06625259681027,159.9587917220829,133.09754954417073,214.1318628223571,,,,,,,,,,22,554,385,39.23179386481877,27.263972270677304,0.0,-0.3589082880599908,0.0,7.178165761199815
62,2252.5,8,573,396,40.57728860025479,28.04294290698237,-4.637768408396057,-0.6306323687020171,-404.8419515416808,119.30002562405534,16,510,449,36.1159113195985,31.79616506372496,113.12004747285714,167.22550595680303,207.81294786126102,317.0056689393585,,,,,,,,,,21,554,384,39.23179386481877,27.193156758285934,0.0,0.0,0.0,0.0
63,2284.3,8,572,397,40.50647308786342,28.113758419373738,,,,,16,564,528,39.93994898873247,37.39059054264316,117.12146676683636,173.7330851017801,130.9045976814243,214.10145914740144,,,,,,,,,,22,554,385,39.23179386481877,27.263972270677304,0.0,-0.0021223472691646195,0.0,14.14898179444313
64,2316.3,7,556,409,39.37342488960151,28.963544568070173,-10.976404420662291,2.8326204956547762,21.24465371741024,-113.30481982619139,15,619,612,43.834802170257795,43.339093583518206,121.80268131315574,181.2877117219062,141.631024782739,212.44653717410884,,,,,,,,,,22,554,385,39.23179386481877,27.263972270677304,0.0,-0.35407756195684925,0.0,-7.081551239136984
65,2349.1,8,540,403,38.24037669133959,28.538651493721957,-1.8008008199561985,0.15955699592492856,463.5783405362948,-102.93999737090942,15,678,698,48.0129174013486,49.42922764917599,128.26365624528322,191.27849924478974,105.71932485977712,180.98591052206524,,,,,,,,,,21,554,384,39.23179386481877,27.193156758285934,0.0,0.0,0.0,0.0
66,2384.5,9,572,397,40.50647308786342,28.113758419373738,94.06529470640227,190.61533304655853,1877.5507925429627,3804.6972663983806,16,739,789,52.33266365722215,55.87343927679063,,,,,,,,,,,,,,22,554,386,39.23179386481877,27.334787783068673,0.0,-0.0021223472691646195,0.0,-14.14898179444313
67,2416.3,9,542,405,38.38200771612233,28.680282518504693,-2.5826453865867527,-1.7744880729223336,146.63052696410048,21.162648454649204,16,801,883,56.723225425487065,62.53009744157937,,,,,,,,,,,,,,21,554,384,39.23179386481877,27.193156758285934,0.1577418638539746,-0.12813829052263423,3.154837277079491,11.600336667821285
68,2448.8,13,570,396,40.36484206308068,28.04294290698237,,,,,16,866,980,61.32623373092609,69.39920214354223,,,,,,,,,,,,,,21,554,384,39.23179386481877,27.193156758285934,0.0,0.6026003367433346,0.0,12.088271549515204
69,2484.4,11,837,934,59.27258387157637,66.14168857353923,,,,,,,,,,,,,,,,,,,,,,,21,554,385,39.23179386481877,27.263972270677304,0.16329819418817648,-0.27732521647338565,3.2692331168804074,8.639414843407675
70,2584.0,10,565,405,40.01076450112384,28.680282518504693,7.604733838519337,-4.846512245200518,-25.1352469986133,-57.7997882552239,,,,,,,,,,,,,,,,,,,22,555,386,39.30260937721014,27.334787783068673,0.15823502773481557,0.7570620777605893,-3.1489557758172246,-1.0433853466140708
71,2621.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,554,388,39.23179386481877,27.476418807851413,0.0,-0.8523072295475845,0.0,-28.976345447262403
72,2648.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,555,386,39.30260937721014,27.334787783068673,0.1644112256290065,0.598427366873065,-3.2556678342377525,2.0339865380237807
73,2684.5,10,574,394,40.64810411264616,27.90131188219963,-8.925417403909877,-0.308940905693326,-303.82298668157006,148.09971540959592,,,,,,,,,,,,,,,,,,,22,555,387,39.30260937721014,27.405603295460043,0.0,0.35126114377701567,0.0,-7.032255130670979
74,2716.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,554,385,39.23179386481877,27.263972270677304,0.34537073666282886,-0.45248663775901243,7.255687745017392,37.37593771172818
75,2749.5,14,567,402,40.15239552590657,28.467835981330587,,,,,,,,,,,,,,,,,,,,,,,22,555,387,39.30260937721014,27.405603295460043,0.0,0.34777286672704916,0.0,-6.997441986459736
76,2784.4,7,540,404,38.24037669133959,28.609467006113327,-0.3780018102008353,1.068789943715607,474.9424179870562,-120.5175162222299,,,,,,,,,,,,,,,,,,,22,555,387,39.30260937721014,27.405603295460043,-0.3539004346121986,-0.7078008692243972,-7.085093786029997,-14.170187572059994
77,2816.3,8,572,399,,,,,,,,,,,,,,,,,,,,,,,,,23,555,387,39.30260937721014,27.405603295460043,,,,
78,2848.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,555,387,39.30260937721014,27.405603295460043,,,,
79,2884.4,8,573,397,40.57728860025479,28.113758419373738,,,,,,,,,,,,,,,,,,,,,,,22,554,385,39.23179386481877,27.263972270677304,,,,
