frame_no,timestamp,size_px-green,position_px_x-green,position_px_y-green,rx-green,ry-green,vx-green,vy-green,ax-green,ay-green,size_px-hotpink,position_px_x-hotpink,position_px_y-hotpink,rx-hotpink,ry-hotpink,vx-hotpink,vy-hotpink,ax-hotpink,ay-hotpink,size_px-lightorange,position_px_x-lightorange,position_px_y-lightorange,rx-lightorange,ry-lightorange,vx-lightorange,vy-lightorange,ax-lightorange,ay-lightorange,size_px-yellowneon,position_px_x-yellowneon,position_px_y-yellowneon,rx-yellowneon,ry-yellowneon,vx-yellowneon,vy-yellowneon,ax-yellowneon,ay-yellowneon
0,129.6,,,,,,,,,,,,,,,,,,,50,193,570,13.667393891534337,40.36484206308068,,,,,,,,,,,,,
1,129.6,,,,,,,,,,,,,,,,,,,48,48,474,,,,,,,,,,,,,,,
2,213.5,,,,,,,,,,,,,,,,,,,51,39,737,,,,,,,,,,,,,,,
3,232.4,,,,,,,,,,,,,,,,,,,43,810,568,57.36056503700939,40.22321103829794,,,,,,,,,,,,,
4,247.2,15,154,10,10.905588908270921,0.7081551239136962,,,,,,,,,,,,,,,,,,,,,,,24,545,378,38.59445425329644,26.768263683937715,,,,
5,264.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,545,378,38.59445425329644,26.768263683937715,,,,
6,276.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,545,378,38.59445425329644,26.768263683937715,,,,
7,289.1,12,155,11,10.976404420662291,0.7789706363050658,0.07511059572499777,0.07511059572499756,-77.0881669966477,-77.08816699664744,,,,,,,,,,,,,,,,,,,25,545,378,38.59445425329644,26.768263683937715,0.0,0.0,0.0,0.0
8,300.2,12,154,10,10.905588908270921,0.7081551239136962,,,,,,,,,,,,,,,,,,,,,,,25,545,378,38.59445425329644,26.768263683937715,0.25511212491915886,0.0,14.453944754626557,0.0
9,315.2,16,154,10,10.905588908270921,0.7081551239136962,,,,,,,,,,,,,,,,,,,,,,,23,546,378,38.66526976568781,26.768263683937715,1.3273212077375014,0.0,-26.599623401553128,0.0
10,350.7,15,153,9,10.834773395879552,0.6373396115223265,-1.1557651406325016,-1.424399359243396,37.1246690629626,28.402778848322946,,,,,,,,,,,,,,,,,,,23,545,378,38.59445425329644,26.768263683937715,0.0,0.0,0.0,0.0
11,383.1,14,154,9,10.905588908270921,0.6373396115223265,0.0,-0.7888787127901261,0.0,1.5765843717322332,,,,,,,,,,,,,,,,,,,23,546,378,38.66526976568781,26.768263683937715,0.4664104329646409,0.0,-9.356277491768124,0.0
12,415.0,15,154,9,10.905588908270921,0.6373396115223265,0.0,-0.7095742724586137,0.0,-3.490347178782946e-15,,,,,,,,,,,,,,,,,,,23,546,378,38.66526976568781,26.768263683937715,-0.3547871362293082,0.0,-7.109962649885934,0.0
13,451.0,15,154,9,10.905588908270921,0.6373396115223265,0.3517823235735733,0.0,-7.063902079790626,0.0,,,,,,,,,,,,,,,,,,,23,545,378,38.59445425329644,26.768263683937715,0.3567444310937795,-0.3567444310937795,7.1135479779417645,-7.1135479779417645
14,482.8,14,154,8,10.905588908270921,0.5665240991309569,0.0,-0.004248968984203243,0.0,14.163229947343453,,,,,,,,,,,,,,,,,,,23,546,378,38.66526976568781,26.768263683937715,-0.3519594509182239,0.0,-7.060370128750732,0.0
15,514.8,14,154,8,10.905588908270921,0.5665240991309569,0.0,-0.040872550160506504,0.0,13.400836118198548,,,,,,,,,,,,,,,,,,,23,545,378,38.59445425329644,26.768263683937715,-0.04087255016050665,0.0,13.40083611819859,0.0
16,550.6,15,154,9,10.905588908270921,0.6373396115223265,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,22,546,377,38.66526976568781,26.697448171546345,0.3586831383486632,-0.012621286160862564,-7.074618113385865,14.023651289847724
17,583.1,15,154,9,10.905588908270921,0.6373396115223265,0.0,0.3521364012240483,0.0,-7.056841707896764,,,,,,,,,,,,,,,,,,,23,545,378,38.59445425329644,26.768263683937715,0.0035372595835428504,0.0,14.149038334169811,0.0
18,620.7,15,154,9,10.905588908270921,0.6373396115223265,0.0,0.31951280518090025,0.0,-6.594691541401452,,,,,,,,,,,,,,,,,,,23,546,378,38.66526976568781,26.768263683937715,-0.06210851909889649,0.0,-13.801893133087919,0.0
19,652.0,15,154,9,10.905588908270921,0.6373396115223265,0.34764459416337323,0.0,6.856895348390007,0.0,,,,,,,,,,,,,,,,,,,23,546,378,38.66526976568781,26.768263683937715,0.0,0.34970470576878493,0.0,-6.877182021018384
20,682.9,15,154,9,10.905588908270921,0.6373396115223265,-0.35372312996289834,0.0,-7.088639879016002,0.0,,,,,,,,,,,,,,,,,,,23,546,378,38.66526976568781,26.768263683937715,0.0014191485449176402,0.0,-14.191485449172319,0.0
21,717.6,15,154,9,10.905588908270921,0.6373396115223265,0.0,0.36315339875525493,0.0,7.4954261868989684,,,,,,,,,,,,,,,,,,,24,545,378,38.59445425329644,26.768263683937715,-0.003004358649113993,0.0,15.021793245570528,0.0
22,753.7,15,155,9,10.976404420662291,0.6373396115223265,-0.0329872453562669,0.0,-14.34228058968086,0.0,,,,,,,,,,,,,,,,,,,23,546,378,38.66526976568781,26.768263683937715,-0.3730901169220433,0.0,-7.33707211252789,0.0
23,782.9,14,153,9,10.834773395879552,0.6373396115223265,-0.35407756195684925,-0.3540775619568481,7.081551239136984,-7.081551239136961,,,,,,,,,,,,,,,,,,,23,545,378,38.59445425329644,26.768263683937715,0.0,0.0,14.163102478273968,0.0
24,814.9,15,154,10,10.905588908270921,0.7081551239136962,-0.3492321011495329,-0.32958134231533837,-7.178460455283311,-21.734578110241078,,,,,,,,,,,,,,,,,,,23,546,378,38.66526976568781,26.768263683937715,0.01965075883419348,0.0,-14.556117654957838,0.0
25,850.8,15,154,9,10.905588908270921,0.6373396115223265,-0.3696527973841047,0.0,7.407871691064217,0.0,,,,,,,,,,,,,,,,,,,23,545,378,38.59445425329644,26.768263683937715,-0.019730695526656804,0.0,14.61533001974492,0.0
26,882.9,15,153,8,10.834773395879552,0.5665240991309569,0.35460929860010026,0.0007088639879017952,7.092185972002004,14.17727975803196,,,,,,,,,,,,,,,,,,,23,546,378,38.66526976568781,26.768263683937715,0.3539004346121984,0.0,-7.08509378603,0.0
27,914.9,14,153,8,10.834773395879552,0.5665240991309569,0.0007088639879018494,-0.3531915706242955,14.177279758032006,21.262373544061933,,,,,,,,,,,,,,,,,,,23,545,378,38.59445425329644,26.768263683937715,-0.3539004346121984,0.0,7.08509378603,0.0
28,950.6,14,154,9,10.905588908270921,0.6373396115223265,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,23,546,378,38.66526976568781,26.768263683937715,0.3598680384271592,0.0,-7.008140962554225,0.0
29,982.8,14,154,9,10.905588908270921,0.6373396115223265,0.011174210646724936,0.35724773968228507,-13.967763308405917,-7.039364328714976,,,,,,,,,,,,,,,,,,,23,546,378,38.66526976568781,26.768263683937715,0.0,0.0,0.0,0.0
30,1014.8,15,154,9,10.905588908270921,0.6373396115223265,0.35478642594475124,0.3547864259447501,-7.088639879015999,-7.088639879015977,,,,,,,,,,,,,,,,,,,23,545,378,38.59445425329644,26.768263683937715,0.35337011428061105,0.0,7.074476762374597,0.0
31,1053.3,15,154,9,10.905588908270921,0.6373396115223265,-0.37315803713100687,0.0,-7.266953011314648,0.0,,,,,,,,,,,,,,,,,,,23,546,378,38.66526976568781,26.768263683937715,0.0,0.0,0.0,0.0
32,1084.3,15,153,9,10.834773395879552,0.6373396115223265,-0.3471179337332424,0.0,6.907819576780943,0.0,,,,,,,,,,,,,,,,,,,23,546,378,38.66526976568781,26.768263683937715,0.0,0.0,0.0,0.0
33,1114.9,15,154,9,10.905588908270921,0.6373396115223265,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,23,546,378,38.66526976568781,26.768263683937715,0.3533701142806108,-0.3547864259447518,-7.0744767623746,-7.08863987901601
34,1150.7,15,153,9,10.834773395879552,0.6373396115223265,-0.018903524868332165,0.0,14.54117297564061,0.0,,,,,,,,,,,,,,,,,,,23,546,378,38.66526976568781,26.768263683937715,0.0,0.0,0.0,0.0
35,1184.8,15,153,9,10.834773395879552,0.6373396115223265,0.36585405826004574,0.0,7.280677776319318,0.0,,,,,,,,,,,,,,,,,,,23,546,378,38.66526976568781,26.768263683937715,0.0,0.0,0.0,0.0
36,1214.8,14,154,9,10.905588908270921,0.6373396115223265,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,23,546,377,38.66526976568781,26.697448171546345,0.0,-0.0014163116641409507,0.0,14.163116641390609
37,1250.7,14,154,9,10.905588908270921,0.6373396115223265,0.0,0.0,-14.163102478273968,0.0,,,,,,,,,,,,,,,,,,,23,546,378,38.66526976568781,26.768263683937715,0.0,-0.35407756195684925,0.0,-7.081551239136984
38,1282.8,14,154,9,10.905588908270921,0.6373396115223265,0.364953166312976,0.0,-7.299063326259518,0.0,,,,,,,,,,,,,,,,,,,23,546,378,38.66526976568781,26.768263683937715,0.0,0.0,0.0,0.0
39,1314.9,15,154,9,10.905588908270921,0.6373396115223265,-0.3408484864839355,0.0,-6.810159570108592,0.0,,,,,,,,,,,,,,,,,,,23,546,378,38.66526976568781,26.768263683937715,0.0,0.3580864902908896,0.0,-6.980243475455944
40,1350.7,15,153,9,10.834773395879552,0.6373396115223265,-0.032434585828107924,0.0,13.51441076171181,0.0,,,,,,,,,,,,,,,,,,,22,546,377,38.66526976568781,26.697448171546345,-0.32994166898710486,-0.032434585828107924,-6.598833379742096,13.51441076171181
41,1382.8,15,154,9,10.905588908270921,0.6373396115223265,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,23,546,378,38.66526976568781,26.768263683937715,-0.355142278507816,0.0,-7.102845570156318,0.0
42,1417.5,15,153,9,10.834773395879552,0.6373396115223265,0.03684897635152466,0.0,14.172683212125365,0.0,,,,,,,,,,,,,,,,,,,23,546,378,38.66526976568781,26.768263683937715,0.0,0.0,0.0,0.0
43,1455.5,15,154,9,10.905588908270921,0.6373396115223265,-0.06735934010297076,0.0,-14.18091370588858,0.0,,,,,,,,,,,,,,,,,,,23,545,378,38.59445425329644,26.768263683937715,0.06735934010297076,0.3218199264345666,14.18091370588858,-6.753828466622598
44,1482.6,15,154,9,10.905588908270921,0.6373396115223265,-0.3531929869359603,0.0,-7.078015770259728,0.0,,,,,,,,,,,,,,,,,,,23,545,378,38.59445425329644,26.768263683937715,-0.0021265962211559804,0.0,14.177308141031272,0.0
45,1514.9,15,154,9,10.905588908270921,0.6373396115223265,0.7184228564194516,1.40187696019207,-0.17732633188047153,28.78597454193159,,,,,,,,,,,,,,,,,,,23,546,378,38.66526976568781,26.768263683937715,-0.3504692400480186,0.0,-7.196493635482921,0.0
46,1550.8,14,153,9,10.834773395879552,0.6373396115223265,2.7052262913422522,4.4584705838360685,72.36739075615561,93.56706366917253,,,,,,,,,,,,,,,,,,,23,546,378,38.66526976568781,26.768263683937715,0.038447914095328946,0.0,-14.78765926743405,0.0
47,1582.7,15,153,9,10.834773395879552,0.6373396115223265,6.709987555602265,10.595831986116783,148.20050413266162,211.70493478754784,,,,,,,,,,,,,,,,,,,23,546,378,38.66526976568781,26.768263683937715,0.0007060356050266999,0.0,-14.1207121005481,0.0
48,1614.7,13,155,13,10.976404420662291,0.9206016610878051,11.993411306795995,17.644534461083875,226.1289986841159,296.7181837925737,,,,,,,,,,,,,,,,,,,23,545,378,38.59445425329644,26.768263683937715,-0.3554967105017667,0.0,7.095742724586159,0.0
49,1651.3,13,162,22,11.472113007401878,1.5579412726101316,19.60625161848883,27.445919574571423,263.97142172437333,363.8946077882474,,,,,,,,,,,,,,,,,,,23,545,378,38.59445425329644,26.768263683937715,0.0070817282823440585,0.0,14.163456564688085,0.0
50,1682.9,13,173,39,12.251083643706943,2.7618049832634153,27.944013664137497,39.26176723263933,275.6323523251274,360.4694214304671,,,,,,,,,,,,,,,,,,,23,545,378,38.59445425329644,26.768263683937715,0.0007060356050283212,0.0,14.120712100548129,0.0
51,1714.9,12,188,59,13.313316329577487,4.178115231090808,,,,,,,,,,,,,,,,,,,,,,,23,545,378,38.59445425329644,26.768263683937715,0.0,0.0,0.0,0.0
52,1750.8,10,208,86,14.729626577404881,6.090134065657787,,,,,,,,,,,,,,,,,,,,,,,23,546,378,38.66526976568781,26.768263683937715,0.0028497044739768567,-0.35372099697196147,-14.248522369881396,-7.109969788381135
53,1783.0,8,232,120,16.429198874797752,8.497861486964354,,,,,8,134,0,9.489278660443528,0.0,,,,,,,,,,,,,,23,546,378,38.66526976568781,26.768263683937715,0.35390043514225505,0.0,-7.063880940963172,0.0
54,1814.9,,,,,,,,,,15,165,31,11.684559544575986,2.1952808841324583,,,,,,,,,,,,,,23,545,378,38.59445425329644,26.768263683937715,0.0,0.0,0.0,0.0
55,1850.7,,,,,,,,,,15,200,79,14.163102478273924,5.5944254789181995,,,,,,,,,,,,,,22,545,377,38.59445425329644,26.697448171546345,-0.35478642594475013,-0.0014163116641378063,7.088639879015994,14.163116641390609
56,1883.2,,,,,,,,,,15,240,134,16.995722973928707,9.489278660443528,86.26185489172657,116.1052792076843,226.4918360217341,427.1836200187336,,,,,,,,,,23,546,378,38.66526976568781,26.768263683937715,-0.23260915439153562,-0.23260915439153562,-4.642897293244222,-4.642897293244222
57,1917.6,,,,,,,,,,15,283,195,20.0407900067576,13.809024916317075,91.80963256432167,129.17871524339898,203.39230307959826,313.4283827054041,,,,,,,,,,23,545,378,38.59445425329644,26.768263683937715,0.0,0.0,0.0,0.0
58,1950.8,,,,,,,,,,14,328,260,23.227488064369236,18.4120332217561,99.39380006610658,141.07867355400543,176.6333168373979,260.3525305699361,,,,,,,,,,23,545,378,38.59445425329644,26.768263683937715,0.0,0.40233991065637675,0.0,-6.096059252369335
59,2014.8,,,,,,,,,,13,428,402,30.309039303506196,28.467835981330587,110.07505237848717,156.82988559001126,135.4108613454486,191.73137059413835,,,,,,,,,,22,545,377,38.59445425329644,26.697448171546345,-0.23234533518437228,0.17004332762669155,4.646906703687435,10.76223592574008
60,2050.7,,,,,,,,,,13,481,477,34.062261460248784,33.778999410683305,113.47638149984239,162.5935956214625,122.17868017390623,188.673501262493,,,,,,,,,,23,545,378,38.59445425329644,26.768263683937715,0.0,0.0,0.0,0.0
61,2082.8,,,,,,,,,,13,535,555,37.88629912938274,39.30260937721014,119.98900502400996,172.16864205675412,135.41524313083448,210.70759825958876,,,,,,,,,,23,545,378,38.59445425329644,26.768263683937715,0.0,0.0,0.0,0.0
62,2114.8,,,,,,,,,,13,593,637,41.993598848082186,45.109481393302445,124.42078024633163,179.3684930168987,151.50369601143996,259.04077794360916,,,,,,,,,,23,545,378,38.59445425329644,26.768263683937715,0.0,0.3537231299628968,0.0,-7.088639879015987
63,2151.9,,,,,,,,,,13,652,723,46.17171407917299,51.19961545896023,129.10833643494016,187.312769990816,186.75323553948743,299.8477313334248,,,,,,,,,,23,545,378,38.59445425329644,26.768263683937715,0.0,0.3626786363363699,0.0,7.167561982932191
64,2182.8,,,,,,,,,,13,714,813,50.56227584743791,57.5730115741835,,,,,,,,,,,,,,23,545,378,38.59445425329644,26.768263683937715,0.0,0.0,0.0,0.0
65,2214.6,,,,,,,,,,12,779,908,55.165284152876936,64.30048525136361,,,,,,,,,,,,,,23,545,378,38.59445425329644,26.768263683937715,-0.35213640122404816,0.0,-7.056841707896776,0.0
66,2250.7,,,,,,,,,,12,845,1005,59.839107970707325,71.16958995332647,,,,,,,,,,,,,,23,545,379,38.59445425329644,26.839079196329084,0.0,0.36036207453192104,0.0,-7.214455946585
67,2283.1,12,822,975,58.210351185705825,69.04512458158538,,,,,,,,,,,,,,,,,,,,,,,23,545,378,38.59445425329644,26.768263683937715,0.0,0.3572816984247759,0.0,7.124261184940715
68,2314.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,544,378,38.52363874090507,26.768263683937715,0.0035372595835456693,0.3556736608075938,14.14903833416982,7.092196626273045
69,2350.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,545,379,38.59445425329644,26.839079196329084,0.3539004346121986,0.0,7.085093786029997,0.0
70,2382.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,545,379,38.59445425329644,26.839079196329084,0.0,0.35692655614626834,0.0,-7.131399723202171
71,2414.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,545,379,38.59445425329644,26.839079196329084,0.3603853553414089,0.3603853553414089,-6.997773890124446,-6.997773890124446
72,2450.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,546,379,38.66526976568781,26.839079196329084,0.3544312857949685,0.0,-7.0744767623746005,0.0
73,2482.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,545,379,38.59445425329644,26.839079196329084,0.0,0.0,0.0,0.0
74,2517.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,545,379,38.59445425329644,26.839079196329084,0.0,0.0,0.0,0.0
