frame_no,timestamp,size_px-green,position_px_x-green,position_px_y-green,rx-green,ry-green,vx-green,vy-green,ax-green,ay-green,size_px-hotpink,position_px_x-hotpink,position_px_y-hotpink,rx-hotpink,ry-hotpink,vx-hotpink,vy-hotpink,ax-hotpink,ay-hotpink,size_px-lightorange,position_px_x-lightorange,position_px_y-lightorange,rx-lightorange,ry-lightorange,vx-lightorange,vy-lightorange,ax-lightorange,ay-lightorange,size_px-yellowneon,position_px_x-yellowneon,position_px_y-yellowneon,rx-yellowneon,ry-yellowneon,vx-yellowneon,vy-yellowneon,ax-yellowneon,ay-yellowneon
0,125.4,,,,,,,,,,,,,,,,,,,47,153,288,,,,,,,,,,,,,,,
1,125.4,,,,,,,,,,,,,,,,,,,52,40,753,,,,,,,,,,,,,,,
2,229.5,,,,,,,,,,,,,,,,,,,43,934,94,,,,,,,,,,,,,,,
3,250.1,16,565,658,40.01076450112384,46.596607153521205,,,,,,,,,,,,,,,,,,,,,,,14,109,237,7.718890850659288,16.783276436754598,,,,
4,269.2,18,567,661,40.15239552590657,46.809053690695315,,,,,,,,,,,,,,,,,,,,,,,19,112,239,7.9313373878333975,16.924907461537337,,,,
5,288.2,17,566,659,40.0815800135152,46.667422665912575,,,,,,,,,,,,,,,,,,,,,,,18,112,238,7.9313373878333975,16.854091949145968,,,,
6,304.1,18,567,660,40.15239552590657,46.738238178303945,0.3295823811118116,0.32958238111187127,-84.93386570829536,-84.93386570829801,,,,,,,,,,,,,,,,,,,18,112,238,7.9313373878333975,16.854091949145968,1.7861007225999903,1.4565183414881193,-79.55905223162544,5.374813476672577
7,315.6,18,566,659,40.0815800135152,46.667422665912575,-0.8950420883567156,-1.3450148835277438,27.20492669777253,73.59387465354882,,,,,,,,,,,,,,,,,,,18,111,238,7.860521875442028,16.854091949145968,-0.4499727951710281,-0.4499727951710281,46.38894795577628,46.38894795577628
8,326.2,18,566,659,40.0815800135152,46.667422665912575,0.0,0.24793040147856396,0.0,13.048968498871789,,,,,,,,,,,,,,,,,,,18,111,239,7.860521875442028,16.924907461537337,-1.296588434286385,1.296588434286385,29.840930593472603,-29.840930593472603
9,349.0,17,566,659,40.0815800135152,46.667422665912575,-0.8683189161378182,-0.8683189161378182,31.57523331410248,31.57523331410248,,,,,,,,,,,,,,,,,,,17,112,239,7.9313373878333975,16.924907461537337,-0.21980658188385255,1.0881254980216708,-9.790939059414372,-21.78429425468811
10,381.4,17,566,660,40.0815800135152,46.738238178303945,0.2833076887980212,0.6478175889964555,8.611175951307642,-13.021459075305637,,,,,,,,,,,,,,,,,,,17,112,239,7.9313373878333975,16.924907461537337,0.36450990019843427,0.6478175889964555,-21.63263502661328,-13.021459075305637
11,413.1,18,566,660,40.0815800135152,46.738238178303945,0.0,0.4349965355905422,0.0,-8.743648956593812,,,,,,,,,,,,,,,,,,,16,111,239,7.860521875442028,16.924907461537337,0.0,0.0,0.0,0.0
