frame_no,timestamp,size_px-green,position_px_x-green,position_px_y-green,rx-green,ry-green,vx-green,vy-green,ax-green,ay-green,size_px-hotpink,position_px_x-hotpink,position_px_y-hotpink,rx-hotpink,ry-hotpink,vx-hotpink,vy-hotpink,ax-hotpink,ay-hotpink,size_px-lightorange,position_px_x-lightorange,position_px_y-lightorange,rx-lightorange,ry-lightorange,vx-lightorange,vy-lightorange,ax-lightorange,ay-lightorange,size_px-yellowneon,position_px_x-yellowneon,position_px_y-yellowneon,rx-yellowneon,ry-yellowneon,vx-yellowneon,vy-yellowneon,ax-yellowneon,ay-yellowneon
0,124.0,,,,,,,,,,,,,,,,,,,33,160,293,11.330481982619139,20.7489451306713,,,,,,,,,,,,,
1,124.0,,,,,,,,,,,,,,,,,,,53,162,274,,,,,,,,,,,,,,,
2,232.1,,,,,,,,,,,,,,,,,,,44,934,88,,,,,,,,,,,,,,,
3,254.8,,,,,,,,,,,,,,,,,,,52,221,19,15.650228238492685,1.3454947354360227,,,,,,,,,,,,,
4,279.7,16,564,655,39.93994898873247,46.3841606163471,,,,,,,,,,,,,,,,,,,,,,,13,111,234,7.860521875442028,16.57082989958049,,,,
5,292.0,17,567,659,40.15239552590657,46.667422665912575,,,,,,,,,,,,,,,,,,,,,,,17,113,237,8.002152900224766,16.783276436754598,,,,
6,306.3,17,567,658,40.15239552590657,46.596607153521205,,,,,,,,,,,,,,,,,,,,,,,18,112,236,7.9313373878333975,16.71246092436323,,,,
7,323.4,17,567,658,40.15239552590657,46.596607153521205,2.11668952121502,2.11668952121502,-125.61955615519393,-125.61955615519393,,,,,,,,,,,,,,,,,,,18,113,236,8.002152900224766,16.71246092436323,0.22470493207604142,2.5975477628773596,-138.044833717531,-29.44790782273471
8,334.2,18,567,658,40.15239552590657,46.596607153521205,0.0,-0.7338858788110372,0.0,44.749138951892505,,,,,,,,,,,,,,,,,,,18,113,236,8.002152900224766,16.71246092436323,-1.2148026922421826,0.4809168134311363,-57.573587310056055,102.32272626194415
9,344.8,17,567,658,40.15239552590657,46.596607153521205,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,18,112,236,7.9313373878333975,16.71246092436323,0.0,1.1156658347727668,0.0,57.95666674144243
