frame_no,timestamp,size_px-green,position_px_x-green,position_px_y-green,rx-green,ry-green,vx-green,vy-green,ax-green,ay-green,size_px-hotpink,position_px_x-hotpink,position_px_y-hotpink,rx-hotpink,ry-hotpink,vx-hotpink,vy-hotpink,ax-hotpink,ay-hotpink,size_px-lightorange,position_px_x-lightorange,position_px_y-lightorange,rx-lightorange,ry-lightorange,vx-lightorange,vy-lightorange,ax-lightorange,ay-lightorange,size_px-yellowneon,position_px_x-yellowneon,position_px_y-yellowneon,rx-yellowneon,ry-yellowneon,vx-yellowneon,vy-yellowneon,ax-yellowneon,ay-yellowneon
46,1780.8,17,564,655,39.93994899,46.38416062,0.379926668,0.143536406,5.752107011,10.28934812,11,0,220,0,15.57941273,0,0.379926668,0,5.752107011,,,,,,,,,,16,107,236,7.577259826,16.71246092,-0.472780524,0,9.074482218,0
47,1816.9,17,564,655,39.93994899,46.38416062,0,0.386250168,0,7.392347714,10,0,219,0,15.50859721,0.386250168,0.772500336,7.392347714,14.78469543,,,,,,,,,,17,107,236,7.577259826,16.71246092,0.062313601,0.386250168,14.16218194,7.392347714
48,1857,17,564,655,39.93994899,46.38416062,0.419371275,0.121018572,7.723227907,14.23747907,11,0,220,0,15.57941273,0.419371275,2.096856377,7.723227907,38.61613953,,,,,,,,,,16,107,236,7.577259826,16.71246092,-0.298352703,0,6.514251162,0
49,1885,17,565,656,40.0107645,46.45497613,-0.058050144,-0.058050144,-14.15857174,-14.15857174,12,0,221,0,15.65022824,2.303626496,4.165265098,44.21547976,66.90314117,,,,,,,,,,16,107,236,7.577259826,16.71246092,0,0,0,0
50,1912.6,17,564,656,39.93994899,46.45497613,0,0.086694372,0,-13.65265694,11,1,221,0.070815512,15.65022824,3.76247258,5.687056056,63.1661144,87.92284313,,,,,,,,,,17,108,237,7.648075338,16.78327644,0.086694372,0.086694372,-13.65265694,-13.65265694
51,1948.6,17,565,656,40.0107645,46.45497613,0.065647437,0.065647437,-15.44645581,-15.44645581,13,1,225,0.070815512,15.93349029,7.164480771,8.441189567,139.5499052,99.90641921,,,,,,,,,,16,107,236,7.577259826,16.71246092,0,0,0,0
52,1981,18,564,655,39.93994899,46.38416062,-0.375062958,-0.375062958,7.55413812,7.55413812,13,6,231,0.424893074,16.35838336,9.611896755,10.76160006,108.0401506,70.5205039,,,,,,,,,,16,107,236,7.577259826,16.71246092,0.350548524,0,7.303094255,0
53,2021,17,564,655,39.93994899,46.38416062,0,0.118972409,0,14.24819268,14,12,237,0.849786149,16.78327644,13.33360362,13.157093,113.4230191,49.90071681,,,,,,,,,,16,107,236,7.577259826,16.71246092,-0.299379023,0.118972409,6.52953158,14.24819268
54,2048.7,17,564,655,39.93994899,46.38416062,-0.355831428,-0.355831428,7.025299665,7.025299665,13,21,244,1.48712576,17.27898502,14.41309959,13.70981716,5.277643677,5.360865391,,,,,,,,,,16,107,236,7.577259826,16.71246092,0,0,0,0
55,2080.3,17,564,655,39.93994899,46.38416062,0,0,0,0,13,27,251,1.912018835,17.77469361,15.57996787,13.89876249,12.16269162,-7.334956571,,,,,,,,,,17,108,236,7.648075338,16.71246092,0.36618237,0,-6.98821317,0
56,2112.7,17,564,656,39.93994899,46.45497613,0,0.40322905,0,-8.048484039,13,36,257,2.549358446,18.19958668,17.78274475,15.8321099,-16.38613517,8.44207258,,,,,,,,,,17,107,237,7.577259826,16.78327644,0,0.065510403,0,-15.41421245
57,2150,17,564,655,39.93994899,46.38416062,0,0,0,0,13,42,264,2.97425152,18.69529527,17.44354248,15.64087835,54.55341037,32.76472569,,,,,,,,,,16,107,236,7.577259826,16.71246092,0,0,0,0
58,2185.1,17,564,655,39.93994899,46.38416062,0.384402639,0.384402639,7.335928218,7.335928218,13,51,271,3.611591132,19.19100386,19.28957965,16.84345499,58.63142629,63.53137835,,,,,,,,,,17,108,236,7.648075338,16.71246092,-0.384402639,0,-7.335928218,0
59,2212.9,17,564,656,39.93994899,46.45497613,0,0,0,0,13,60,280,4.248930743,19.82834347,19.80147951,18.03268337,56.68024228,35.48154968,,,,,,,,,,16,107,236,7.577259826,16.71246092,0.353900435,-0.3531944,7.063880941,7.05683116
60,2248.5,17,564,655,39.93994899,46.38416062,0,0,0,0,12,70,288,4.957085867,20.39486757,22.10182591,19.24607731,40.0310247,40.43728374,,,,,,,,,,16,107,236,7.577259826,16.71246092,0.351930962,0,7.14580633,0
61,2281.2,17,565,656,40.0107645,46.45497613,0.375036491,0.025894869,-7.53085324,-14.79706806,12,81,298,5.736056504,21.10302269,23.82019314,21.29851718,35.65813642,29.18583685,,,,,,,,,,16,107,236,7.577259826,16.71246092,-0.025894869,0,14.79706806,0
62,2313,17,564,656,39.93994899,46.45497613,0,-0.355319583,0,-7.099292371,12,92,308,6.51502714,21.81117782,24.80431974,21.61494988,43.27660544,36.09220667,,,,,,,,,,16,108,236,7.648075338,16.71246092,0.70851257,0,0.021276601,0
63,2348.4,17,564,655,39.93994899,46.38416062,0,0,0,0,12,104,318,7.364813289,22.51933294,25.8588331,23.02479417,35.18433461,35.21270335,,,,,,,,,,16,108,236,7.648075338,16.71246092,0.708509733,0,-0.007092186,0
